timestep,inst_00,inst_01,inst_02,inst_03,inst_04,inst_05,inst_06,inst_07,inst_08,inst_09,inst_10,inst_11,inst_12,inst_13,inst_14,inst_15,inst_16,inst_17,inst_18,inst_19,inst_20,inst_21,inst_22,inst_23,inst_24,inst_25,inst_26,inst_27,inst_28,inst_29,inst_30,inst_31,inst_32,inst_33,inst_34,inst_35,inst_36,inst_37,inst_38,inst_39,inst_40,inst_41,inst_42,inst_43,inst_44,inst_45,inst_46,inst_47,inst_48,inst_49
949,27050.500000000357,24029.29999999947,92598.99999999997,-23439.800000000156,-34849.89999999945,-4582.799999999821,45009.750000000146,253222.9000000007,-28208.799999999606,365566.50000000006,55959.94999999989,285499.69999999914,-35862.149999999725,-68680.04999999996,348108.5000000006,8519.149999999892,201636.34999999986,166947.80000000104,-42929.250000000015,-11277.9999999998,-102369.70000000027,-9722.399999999927,-171733.39999999982,-194785.6000000005,106761.85000000037,191315.65000000043,91031.6500000004,136793.45000000007,-55882.09999999913,118665.69999999981,80226.1500000002,53033.549999999756,382130.65,-4133.549999999789,-26668.59999999966,-68596.94999999975,188956.7000000011,-18421.850000000144,-18760.350000001534,6419.499999997252,-66007.69999999952,103029.55000000075,83043.19999999968,-4034.850000000506,223512.80000000016,-78222.80000000003,25076.599999999773,-12675.349999999687,-163779.999999999,-59819.800000000054
950,27250.500000000317,24029.29999999947,95299.0,-24139.80000000016,-32749.89999999944,-6182.799999999823,44032.150000000125,247582.30000000075,-32208.79999999959,358648.30000000005,57659.9499999999,285499.69999999914,-35662.14999999973,-66380.04999999992,346508.5000000005,7219.149999999867,203936.34999999983,161730.60000000105,-35629.24999999997,-10077.999999999789,-102269.70000000029,-6122.399999999932,-176033.39999999973,-187285.6000000005,105961.85000000038,191315.65000000043,84844.8500000004,134993.45000000007,-48182.09999999903,114065.69999999984,81826.1500000002,52533.549999999785,378930.65,-2333.549999999774,-31268.599999999667,-68596.94999999975,182656.70000000115,-19121.850000000148,-17960.35000000148,6419.499999997252,-69507.6999999996,104829.55000000075,79243.19999999965,-7034.850000000513,219192.50000000017,-78022.80000000003,23476.599999999806,-13929.049999999683,-153679.9999999991,-62083.900000000045
951,28650.500000000324,29129.29999999945,91998.99999999994,-25539.800000000167,-31549.899999999467,-2282.7999999998174,44132.1500000001,240735.30000000075,-33508.79999999962,369448.30000000005,61159.94999999988,292599.6999999991,-41374.649999999725,-68239.74999999993,351908.5000000005,6319.149999999904,205336.34999999983,157717.10000000108,-35929.249999999985,-11077.999999999804,-102069.70000000026,-5822.399999999921,-161033.39999999973,-170485.60000000044,102061.85000000038,188815.65000000043,84844.8500000004,135193.45000000007,-38182.09999999903,115365.69999999982,79326.1500000002,41233.54999999983,384730.65,-3637.049999999784,-38068.599999999664,-66396.94999999976,179756.7000000011,-9621.850000000119,-11460.350000001494,6619.499999997212,-73482.39999999953,93829.5500000008,80043.19999999966,-5934.850000000519,224292.50000000023,-78422.80000000002,18776.599999999675,-15281.549999999675,-151179.9999999991,-61783.90000000003
952,28150.500000000353,29829.299999999454,103698.99999999996,-28239.800000000127,-28949.899999999485,-3982.7999999998347,45132.15000000012,250935.30000000072,-33408.7999999996,362034.00000000006,60359.949999999895,282212.6999999991,-34774.649999999725,-66739.74999999994,351508.5000000005,3419.149999999913,205936.34999999986,157303.5000000011,-36229.25,-10277.999999999785,-102369.70000000027,-9752.199999999935,-165733.39999999973,-176479.50000000044,105261.85000000031,190915.65000000043,76465.9500000004,135393.45000000007,-41882.099999999074,113765.69999999982,79726.15000000018,40633.54999999981,381930.65,-2737.0499999997855,-39168.59999999966,-69596.94999999976,193656.7000000011,-13921.850000000115,-11260.350000001534,7019.499999997275,-76182.39999999948,95829.55000000076,79843.19999999966,-5234.850000000516,222292.5000000002,-80522.80000000003,28276.599999999704,-14381.549999999677,-150679.99999999898,-64350.00000000004
953,28750.500000000375,30829.299999999468,105198.99999999994,-30739.800000000127,-31649.899999999445,-3982.7999999998347,42356.050000000105,251235.30000000072,-32308.79999999961,370234.00000000006,63559.949999999895,282012.69999999914,-34274.64999999972,-67339.7499999999,355108.5000000005,5919.149999999912,208736.34999999986,153593.3000000011,-35629.24999999998,-7877.999999999801,-101469.70000000032,-8552.19999999996,-150133.39999999985,-172579.50000000044,103661.85000000034,189215.6500000004,79165.95000000043,137793.45000000004,-40982.09999999904,116465.69999999982,82026.15000000018,27233.54999999977,387130.6500000001,-2637.049999999788,-39268.599999999635,-66396.94999999976,197656.70000000115,-19799.150000000107,-12594.050000001536,1121.3999999972639,-76282.39999999954,91829.55000000077,81743.19999999963,-4834.850000000489,225292.50000000017,-78622.80000000002,28476.599999999806,-13781.549999999672,-146979.99999999907,-59150.000000000044
954,28750.500000000375,29529.299999999443,90299.0,-31539.80000000011,-32949.89999999947,-3282.799999999832,45256.0500000001,252135.30000000075,-36508.799999999625,380734.0,67559.94999999988,290412.699999999,-31774.649999999718,-70797.34999999995,357608.5000000005,7819.14999999989,211036.34999999983,156193.30000000107,-36129.25000000002,-6077.999999999804,-102369.70000000027,-7252.199999999935,-139833.39999999985,-162379.50000000047,107661.85000000025,190015.65000000037,77465.95000000042,139393.45000000004,-24782.099999999133,115565.69999999982,82526.15000000018,20233.54999999974,383730.65,-2537.04999999979,-43226.39999999963,-65096.949999999735,199556.70000000112,-14099.150000000103,-11694.050000001573,-1378.6000000027134,-73482.39999999953,90729.55000000077,85343.19999999963,-5834.850000000503,231892.50000000015,-79122.80000000002,43876.59999999973,-15133.749999999682,-147379.99999999898,-58550.00000000002
955,27650.50000000031,29729.299999999475,93098.99999999994,-24339.80000000012,-31549.899999999463,-4482.799999999842,44482.25000000011,248679.9000000007,-34608.79999999961,382834.0,67659.9499999999,292812.69999999914,-36874.64999999973,-66197.34999999993,358208.5000000005,10219.14999999991,205490.34999999983,158693.30000000107,-45529.25,-7977.999999999781,-102369.70000000027,-6952.199999999995,-140533.3999999998,-171767.70000000036,101461.85000000036,188415.6500000004,81365.95000000042,140393.45000000004,-18782.099999999045,111473.49999999983,79426.1500000002,20533.549999999752,379030.65,-1937.049999999785,-46426.39999999963,-65996.94999999976,199056.70000000115,-16599.150000000103,-10994.050000001569,-5774.800000002739,-80482.39999999956,88129.55000000079,85243.19999999965,-8734.850000000495,232092.50000000026,-80622.8,38476.59999999981,-12933.749999999693,-149679.999999999,-59421.30000000005
956,26617.100000000308,32229.299999999475,104898.99999999994,-22139.80000000013,-32649.899999999456,-5282.799999999825,43109.65000000013,254579.90000000066,-31108.799999999595,373807.39999999997,66459.94999999988,290512.6999999991,-36974.64999999971,-70554.24999999994,367708.50000000047,6619.149999999916,203890.3499999998,153983.8000000011,-41429.24999999996,-9277.999999999807,-103169.70000000026,-5552.19999999999,-148033.3999999998,-169867.70000000024,102461.8500000003,193015.6500000004,88565.9500000004,144093.45000000004,-21282.099999999045,108173.49999999984,78626.15000000018,14933.54999999973,381230.65,-4341.149999999789,-42526.39999999962,-62796.949999999764,203456.70000000112,-21899.150000000045,-14228.75000000155,-7071.700000002742,-73782.39999999954,86573.95000000074,88943.19999999966,265.1499999994903,235092.50000000023,-81700.40000000002,37676.599999999686,-14286.949999999684,-148779.99999999898,-61994.90000000005
957,25617.100000000293,31929.299999999464,95598.99999999994,-16439.800000000127,-36269.19999999946,-8235.799999999821,43309.65000000016,256979.9000000007,-31808.7999999996,366774.29999999993,63659.949999999866,267040.1999999991,-37974.649999999725,-65854.24999999996,367308.50000000047,9019.149999999865,199849.44999999987,151776.20000000112,-40029.25000000003,-9677.999999999798,-104369.7000000003,-8179.999999999978,-155939.1999999998,-169167.7000000003,91556.25000000033,190815.65000000034,81092.15000000037,141393.45000000004,-23282.099999999074,106273.49999999983,82826.1500000002,17333.54999999982,383830.6500000001,-4441.149999999787,-45626.399999999645,-62296.94999999972,214956.70000000118,-26070.65000000009,-17360.95000000155,-6171.700000002707,-80282.39999999946,79273.9500000007,89843.19999999966,3065.1499999995017,238992.50000000023,-80400.40000000004,42376.59999999982,-13986.949999999673,-144779.99999999907,-60894.90000000006
958,23186.800000000283,32329.299999999457,106498.99999999997,-9539.800000000148,-36369.19999999944,-7335.799999999823,43109.65000000013,263179.90000000066,-26208.79999999961,363344.0999999999,62059.949999999866,273540.19999999914,-38774.64999999971,-66654.24999999994,370808.50000000047,7419.1499999999,207449.44999999992,152376.20000000115,-40829.250000000015,-10177.999999999805,-100269.70000000026,-9107.300000000021,-141639.1999999999,-176751.90000000026,90656.2500000003,189415.6500000004,79392.15000000036,146693.45,-35082.09999999915,110673.49999999984,84126.15000000018,17433.54999999973,379030.65,-6842.849999999791,-45826.39999999961,-61596.94999999972,218256.70000000115,-15370.650000000085,-16160.950000001576,-7468.8000000027105,-74182.39999999946,86773.9500000007,91243.19999999963,4765.149999999483,241992.5000000002,-78800.40000000004,42976.5999999997,-16041.749999999687,-151279.99999999898,-65665.10000000005
959,21786.800000000276,27129.299999999428,103198.99999999999,-9039.800000000107,-34169.19999999945,-6435.799999999825,44309.65000000014,263379.9000000007,-30108.799999999617,368444.1,61359.949999999866,269340.19999999914,-39674.64999999971,-71610.5499999999,370508.50000000047,9519.149999999909,204313.54999999987,153476.20000000115,-44629.24999999997,-11677.99999999979,-100069.7000000003,-11136.200000000059,-158346.49999999988,-190448.80000000022,95956.25000000032,193015.6500000004,78820.15000000037,150393.45,-25982.099999999038,107573.49999999981,85226.15000000018,29233.5499999998,386530.65,-5442.849999999786,-43626.39999999962,-57996.94999999973,227056.7000000011,-16070.650000000089,-12360.95000000155,-10768.60000000267,-79682.39999999957,83673.95000000074,87743.19999999965,10365.149999999507,248492.50000000026,-77800.40000000005,56976.59999999976,-18094.6499999997,-151479.99999999895,-64765.10000000005
960,23186.800000000283,24041.39999999945,108898.99999999999,-7939.800000000112,-32269.199999999473,-8335.799999999803,45509.65000000015,264779.9000000007,-30208.7999999996,366017.0999999999,66359.94999999987,263564.8999999991,-38474.64999999973,-68410.5499999999,365913.8000000005,8919.149999999885,199481.9499999998,154376.20000000115,-43029.25000000001,-14370.599999999775,-99469.70000000027,-11536.20000000005,-175537.49999999997,-193443.70000000024,100156.25000000033,188815.65000000037,80820.1500000004,149493.45,-35982.09999999904,108673.49999999984,85026.15000000018,13453.64999999985,391630.65,-5542.849999999784,-45826.39999999961,-52096.949999999764,229456.70000000103,-14070.650000000132,-14689.850000001567,-16363.400000002672,-75782.39999999957,77873.95000000068,85043.19999999965,13665.149999999489,243497.2000000002,-78300.40000000002,62476.59999999973,-19348.64999999971,-154879.99999999898,-61465.100000000064
961,23586.800000000276,21241.399999999438,110498.99999999996,-9439.800000000097,-32869.199999999495,-8835.79999999981,45309.650000000154,266079.9000000007,-31408.79999999961,380317.0999999999,71359.94999999987,270564.8999999991,-40374.64999999971,-65910.5499999999,369313.80000000057,5119.14999999986,206681.9499999998,159076.20000000115,-47529.25000000004,-13070.59999999975,-98769.70000000027,-7736.200000000095,-171937.49999999997,-189043.70000000027,104056.25000000033,191115.65000000034,79849.65000000043,147393.45,-21382.0999999991,110073.49999999981,85926.15000000018,19753.649999999947,394630.6500000001,-5642.849999999799,-45626.399999999645,-49596.949999999764,233756.7000000011,-15370.650000000087,-16617.45000000159,-19761.000000002685,-77082.39999999953,81873.95000000074,89743.19999999963,18565.149999999507,243397.20000000013,-78500.40000000005,60276.599999999744,-17248.649999999718,-150679.99999999895,-64133.50000000005
962,24186.800000000298,20541.399999999434,107298.99999999996,-7839.800000000132,-34869.19999999945,-6235.79999999983,44238.35000000016,269379.9000000007,-31208.799999999614,381317.09999999986,71359.94999999987,261690.79999999903,-44489.949999999735,-64910.54999999989,370613.8000000005,5719.149999999882,200852.2499999998,155873.00000000116,-47129.24999999997,-14470.599999999755,-97869.70000000032,-19057.600000000057,-183035.10000000006,-179343.70000000027,105956.2500000003,187615.6500000004,77980.55000000042,146093.45,-20682.099999999027,109773.49999999984,82126.1500000002,18653.649999999954,395830.6500000001,-5242.84999999979,-51426.39999999963,-51496.94999999974,234456.70000000103,-21570.650000000132,-16317.45000000158,-24154.80000000264,-70482.39999999956,82873.95000000068,87643.19999999962,21665.149999999492,240797.20000000022,-81178.80000000003,61776.5999999998,-14148.649999999712,-145679.99999999895,-63533.500000000065
963,23586.800000000276,22641.39999999944,112898.99999999999,-5139.800000000101,-30169.199999999462,-6835.799999999817,48238.35000000018,265041.30000000075,-22508.799999999603,380574.9999999999,72359.94999999988,271390.799999999,-49389.94999999976,-63910.54999999987,362621.9000000005,8119.149999999902,203452.24999999977,154470.90000000116,-45429.25000000002,-11370.599999999768,-95869.70000000029,-17057.600000000028,-187335.10000000012,-197241.40000000026,104556.2500000003,189115.6500000004,80280.5500000004,148793.45,-17282.099999999136,106973.49999999983,81526.15000000021,6753.649999999834,392530.6500000001,-5142.849999999792,-48326.39999999961,-54826.749999999716,240456.70000000112,-19970.650000000096,-15217.450000001585,-21854.8000000026,-69182.39999999946,89073.95000000072,92743.19999999963,28265.149999999492,244797.20000000013,-81678.80000000003,52376.599999999824,-14148.649999999712,-148479.99999999895,-61933.500000000065
964,21154.80000000027,18941.399999999467,110999.00000000001,-2939.8000000001125,-33269.19999999949,-5735.799999999823,43567.55000000015,272541.30000000075,-25008.799999999603,385874.9999999999,72859.94999999988,272090.79999999894,-45989.94999999976,-64910.54999999989,362721.9000000005,7619.14999999986,208652.2499999998,155670.90000000116,-45629.249999999985,-10570.59999999975,-97669.70000000029,-10757.600000000073,-198817.80000000013,-208129.20000000022,113356.25000000041,185467.25000000035,82880.55000000038,147193.45,-25582.099999999118,107773.49999999984,79126.1500000002,10953.649999999852,395630.6500000001,-4942.849999999797,-49126.399999999594,-59252.449999999684,233756.7000000011,-23639.2500000001,-14217.450000001641,-28252.10000000258,-71482.3999999995,87773.9500000007,93843.19999999963,29665.1499999995,245497.20000000022,-83078.80000000003,70276.59999999974,-13048.6499999997,-154879.99999999895,-62703.600000000035
